ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
L|4165033025|경기도 포천시 가산면 정교리|정교리||L|20031019|4181033025|26110
L|4165033026|경기도 포천시 가산면 금현리|금현리||L|20031019|4181033026|26110
L|4165033027|경기도 포천시 가산면 우금리|우금리||L|20031019|4181033027|26110
L|4165033028|경기도 포천시 가산면 마전리|마전리||L|20031019|4181033028|26110
L|4165034000|경기도 포천시 신북면|신북면||L|20031019|4181035000|26110
L|4165034021|경기도 포천시 신북면 가채리|가채리||L|20031019|4181035021|26110
L|4165034022|경기도 포천시 신북면 기지리|기지리||L|20031019|4181035022|26110
L|4165034023|경기도 포천시 신북면 신평리|신평리||L|20031019|4181035023|26110
L|4165034024|경기도 포천시 신북면 만세교리|만세교리||L|20031019|4181035024|26110
L|4165034025|경기도 포천시 신북면 심곡리|심곡리||L|20031019|4181035025|26110
L|4165034026|경기도 포천시 신북면 계류리|계류리||L|20031019|4181035026|26110
L|4165034027|경기도 포천시 신북면 고일리|고일리||L|20031019|4181035027|26110
L|4165034028|경기도 포천시 신북면 삼성당리|삼성당리||L|20031019|4181035028|26110
L|4165034029|경기도 포천시 신북면 삼정리|삼정리||L|20031019|4181035029|26110
L|4165034030|경기도 포천시 신북면 갈월리|갈월리||L|20031019|4181035030|26110
L|4165034031|경기도 포천시 신북면 금동리|금동리||L|20031019|4181035031|26110
L|4165034032|경기도 포천시 신북면 덕둔리|덕둔리||L|20031019|4181035032|26110
L|4165035000|경기도 포천시 창수면|창수면||L|20031019|4181037000|26110
L|4165035021|경기도 포천시 창수면 추동리|추동리||L|20031019|4181037021|26110
L|4165035022|경기도 포천시 창수면 주원리|주원리||L|20031019|4181037022|26110
L|4165035023|경기도 포천시 창수면 가양리|가양리||L|20031019|4181037023|26110
L|4165035024|경기도 포천시 창수면 오가리|오가리||L|20031019|4181037024|26110
L|4165035025|경기도 포천시 창수면 고소성리|고소성리||L|20031019|4181037025|26110
L|4165035026|경기도 포천시 창수면 운산리|운산리||L|20031019|4181037026|26110
L|4165035027|경기도 포천시 창수면 신흥리|신흥리||L|20031019|4181037027|26110
L|4165036000|경기도 포천시 영중면|영중면||L|20031019|4181038000|26110
L|4165036021|경기도 포천시 영중면 양문리|양문리||L|20031019|4181038021|26110
L|4165036022|경기도 포천시 영중면 금주리|금주리||L|20031019|4181038022|26110
L|4165036023|경기도 포천시 영중면 거사리|거사리||L|20031019|4181038023|26110
L|4165036024|경기도 포천시 영중면 성동리|성동리||L|20031019|4181038024|26110
L|4165036025|경기도 포천시 영중면 영평리|영평리||L|20031019|4181038026|26110
L|4165036026|경기도 포천시 영중면 영송리|영송리||L|20031019|4181038025|26110
L|4165037000|경기도 포천시 일동면|일동면||L|20031019|4181039000|26110
L|4165037021|경기도 포천시 일동면 길명리|길명리||L|20031019|4181039021|26110
L|4165037022|경기도 포천시 일동면 유동리|유동리||L|20031019|4181039022|26110
L|4165037023|경기도 포천시 일동면 기산리|기산리||L|20031019|4181039023|26110
L|4165037024|경기도 포천시 일동면 화대리|화대리||L|20031019|4181039024|26110
L|4165037025|경기도 포천시 일동면 사직리|사직리||L|20031019|4181039025|26110
L|4165037026|경기도 포천시 일동면 수입리|수입리||L|20031019|4181039026|26110
L|4165038000|경기도 포천시 이동면|이동면||L|20031019|4181040000|26110
L|4165038021|경기도 포천시 이동면 장암리|장암리||L|20031019|4181040021|26110
L|4165038022|경기도 포천시 이동면 도평리|도평리||L|20031019|4181040022|26110
L|4165038023|경기도 포천시 이동면 연곡리|연곡리||L|20031019|4181040023|26110
L|4165038024|경기도 포천시 이동면 노곡리|노곡리||L|20031019|4181040024|26110
L|4165039000|경기도 포천시 영북면|영북면||L|20031019|4181041000|26110
L|4165039021|경기도 포천시 영북면 운천리|운천리||L|20031019|4181041021|26110
L|4165039022|경기도 포천시 영북면 자일리|자일리||L|20031019|4181041022|26110
L|4165039023|경기도 포천시 영북면 산정리|산정리||L|20031019|4181041025|26110
L|4165039024|경기도 포천시 영북면 야미리|야미리||L|20031019|4181041024|26110
L|4165039025|경기도 포천시 영북면 문암리|문암리||L|20031019|4181041023|26110
L|4165039026|경기도 포천시 영북면 대회산리|대회산리||L|20031019|4181041026|26110
L|4165039027|경기도 포천시 영북면 소회산리|소회산리||L|20031019|4181041027|26110
L|4165040000|경기도 포천시 관인면|관인면||L|20031019|4181036000|26110
L|4165040021|경기도 포천시 관인면 중리|중리||L|20031019|4181036021|26110
L|4165040022|경기도 포천시 관인면 삼율리|삼율리||L|20031019|4181036022|26110
L|4165040023|경기도 포천시 관인면 초과리|초과리||L|20031019|4181036023|26110
L|4165040024|경기도 포천시 관인면 탄동리|탄동리||L|20031019|4181036024|26110
L|4165040025|경기도 포천시 관인면 냉정리|냉정리||L|20031019|4181036025|26110
L|4165040026|경기도 포천시 관인면 사정리|사정리||L|20031019|4181036026|26110
L|4165041000|경기도 포천시 화현면|화현면||L|20031019|4181042000|26110
L|4165041021|경기도 포천시 화현면 화현리|화현리||L|20031019|4181042021|26110
L|4165041022|경기도 포천시 화현면 명덕리|명덕리||L|20031019|4181042023|26110
L|4165041023|경기도 포천시 화현면 지현리|지현리||L|20031019|4181042022|26110
L|4167000000|경기도 여주시|여주시||L|20130923|4173000000|26110
L|4167010100|경기도 여주시 상동|상동||L|20130923|4173025021|26110
L|4167010200|경기도 여주시 홍문동|홍문동||L|20130923|4173025022|26110
L|4167010300|경기도 여주시 창동|창동||L|20130923|4173025023|26110
L|4167010400|경기도 여주시 우만동|우만동||L|20130923|4173025024|26110
L|4167010500|경기도 여주시 단현동|단현동||L|20130923|4173025025|26110
L|4167010600|경기도 여주시 신진동|신진동||L|20130923|4173025026|26110
L|4167010700|경기도 여주시 하동|하동||L|20130923|4173025027|26110
L|4167010800|경기도 여주시 교동|교동||L|20130923|4173025028|26110
L|4167010900|경기도 여주시 월송동|월송동||L|20130923|4173025029|26110
L|4167011000|경기도 여주시 가업동|가업동||L|20130923|4173025030|26110
L|4167011100|경기도 여주시 연라동|연라동||L|20130923|4173025031|26110
L|4167011200|경기도 여주시 상거동|상거동||L|20130923|4173025032|26110
L|4167011300|경기도 여주시 하거동|하거동||L|20130923|4173025033|26110
L|4167011400|경기도 여주시 삼교동|삼교동||L|20130923|4173025034|26110
L|4167011500|경기도 여주시 점봉동|점봉동||L|20130923|4173025035|26110
L|4167011600|경기도 여주시 능현동|능현동||L|20130923|4173025036|26110
L|4167011700|경기도 여주시 멱곡동|멱곡동||L|20130923|4173025037|26110
L|4167011800|경기도 여주시 연양동|연양동||L|20130923|4173025038|26110
L|4167011900|경기도 여주시 매룡동|매룡동||L|20130923|4173025039|26110
L|4167012000|경기도 여주시 천송동|천송동||L|20130923|4173025040|26110
L|4167012100|경기도 여주시 오학동|오학동||L|20130923|4173025041|26110
L|4167012200|경기도 여주시 현암동|현암동||L|20130923|4173025042|26110
L|4167012300|경기도 여주시 오금동|오금동||L|20130923|4173025043|26110
L|4167025000|경기도 여주시 가남읍|가남읍||L|20130923|4173032000|26110
L|4167025021|경기도 여주시 가남읍 태평리|태평리||L|20130923|4173032021|26110
L|4167025022|경기도 여주시 가남읍 상활리|상활리||L|20130923|4173032022|26110
L|4167025023|경기도 여주시 가남읍 신해리|신해리||L|20130923|4173032023|26110
L|4167025024|경기도 여주시 가남읍 대신리|대신리||L|20130923|4173032024|26110
L|4167025025|경기도 여주시 가남읍 은봉리|은봉리||L|20130923|4173032025|26110
L|4167025026|경기도 여주시 가남읍 건장리|건장리||L|20130923|4173032026|26110
L|4167025027|경기도 여주시 가남읍 심석리|심석리||L|20130923|4173032027|26110
L|4167025028|경기도 여주시 가남읍 삼군리|삼군리||L|20130923|4173032028|26110
L|4167025029|경기도 여주시 가남읍 오산리|오산리||L|20130923|4173032029|26110
L|4167025030|경기도 여주시 가남읍 정단리|정단리||L|20130923|4173032030|26110
L|4167025031|경기도 여주시 가남읍 화평리|화평리||L|20130923|4173032031|26110
L|4167025032|경기도 여주시 가남읍 본두리|본두리||L|20130923|4173032032|26110
L|4167025033|경기도 여주시 가남읍 하귀리|하귀리||L|20130923|4173032033|26110
L|4167025034|경기도 여주시 가남읍 안금리|안금리||L|20130923|4173032034|26110
L|4167025035|경기도 여주시 가남읍 양귀리|양귀리||L|20130923|4173032035|26110
L|4167025036|경기도 여주시 가남읍 연대리|연대리||L|20130923|4173032036|26110
L|4167025037|경기도 여주시 가남읍 금당리|금당리||L|20130923|4173032037|26110
L|4167025038|경기도 여주시 가남읍 금곡리|금곡리||L|20130923|4173032038|26110
L|4167025039|경기도 여주시 가남읍 송림리|송림리||L|20130923|4173032039|26110
L|4167025040|경기도 여주시 가남읍 삼승리|삼승리||L|20130923|4173032040|26110
L|4167031000|경기도 여주시 점동면|점동면||L|20130923|4173031000|26110
L|4167031021|경기도 여주시 점동면 청안리|청안리||L|20130923|4173031021|26110
L|4167031022|경기도 여주시 점동면 부구리|부구리||L|20130923|4173031022|26110
L|4167031023|경기도 여주시 점동면 덕평리|덕평리||L|20130923|4173031023|26110
L|4167031024|경기도 여주시 점동면 원부리|원부리||L|20130923|4173031024|26110
L|4167031025|경기도 여주시 점동면 관한리|관한리||L|20130923|4173031025|26110
L|4167031026|경기도 여주시 점동면 뇌곡리|뇌곡리||L|20130923|4173031026|26110
L|4167031027|경기도 여주시 점동면 성신리|성신리||L|20130923|4173031027|26110
L|4167031028|경기도 여주시 점동면 당진리|당진리||L|20130923|4173031028|26110
L|4167031029|경기도 여주시 점동면 현수리|현수리||L|20130923|4173031029|26110
L|4167031030|경기도 여주시 점동면 사곡리|사곡리||L|20130923|4173031030|26110
L|4167031031|경기도 여주시 점동면 장안리|장안리||L|20130923|4173031031|26110
L|4167031032|경기도 여주시 점동면 삼합리|삼합리||L|20130923|4173031032|26110
L|4167031033|경기도 여주시 점동면 도리|도리||L|20130923|4173031033|26110
L|4167031034|경기도 여주시 점동면 흔암리|흔암리||L|20130923|4173031034|26110
L|4167031035|경기도 여주시 점동면 처리|처리||L|20130923|4173031035|26110
L|4167032000|경기도 여주시 흥천면|흥천면||L|20130923|4173033000|26110
L|4167032021|경기도 여주시 흥천면 복대리|복대리||L|20130923|4173033021|26110
L|4167032022|경기도 여주시 흥천면 계신리|계신리||L|20130923|4173033022|26110
L|4167032023|경기도 여주시 흥천면 문장리|문장리||L|20130923|4173033023|26110
L|4167032024|경기도 여주시 흥천면 내사리|내사리||L|20130923|4173033024|26110
L|4167032025|경기도 여주시 흥천면 외사리|외사리||L|20130923|4173033025|26110
L|4167032026|경기도 여주시 흥천면 상대리|상대리||L|20130923|4173033026|26110
L|4167032027|경기도 여주시 흥천면 다대리|다대리||L|20130923|4173033027|26110
L|4167032028|경기도 여주시 흥천면 하다리|하다리||L|20130923|4173033028|26110
L|4167032029|경기도 여주시 흥천면 상백리|상백리||L|20130923|4173033029|26110
L|4167032030|경기도 여주시 흥천면 귀백리|귀백리||L|20130923|4173033030|26110
L|4167032031|경기도 여주시 흥천면 율극리|율극리||L|20130923|4173033031|26110
L|4167032032|경기도 여주시 흥천면 효지리|효지리||L|20130923|4173033032|26110
L|4167032033|경기도 여주시 흥천면 대당리|대당리||L|20130923|4173033033|26110
L|4167032034|경기도 여주시 흥천면 신근리|신근리||L|20130923|4173033034|26110
L|4167033000|경기도 여주시 금사면|금사면||L|20130923|4173034000|26110
L|4167033021|경기도 여주시 금사면 이포리|이포리||L|20130923|4173034021|26110
L|4167033022|경기도 여주시 금사면 궁리|궁리||L|20130923|4173034022|26110
L|4167033023|경기도 여주시 금사면 도곡리|도곡리||L|20130923|4173034023|26110
L|4167033024|경기도 여주시 금사면 장흥리|장흥리||L|20130923|4173034024|26110
L|4167033025|경기도 여주시 금사면 주록리|주록리||L|20130923|4173034025|26110
L|4167033026|경기도 여주시 금사면 전북리|전북리||L|20130923|4173034032|26110
L|4167033027|경기도 여주시 금사면 소유리|소유리||L|20130923|4173034033|26110
L|4167033028|경기도 여주시 금사면 상호리|상호리||L|20130923|4173034034|26110
L|4167033029|경기도 여주시 금사면 하호리|하호리||L|20130923|4173034035|26110
L|4167033030|경기도 여주시 금사면 금사리|금사리||L|20130923|4173034036|26110
L|4167033031|경기도 여주시 금사면 외평리|외평리||L|20130923|4173034037|26110
L|4167034500|경기도 여주시 세종대왕면|세종대왕면||L|20211230|4167034000|26110
L|4167034521|경기도 여주시 세종대왕면 번도리|번도리||L|20211230|4167034021|26110
L|4167034522|경기도 여주시 세종대왕면 구양리|구양리||L|20211230|4167034022|26110
L|4167034523|경기도 여주시 세종대왕면 왕대리|왕대리||L|20211230|4167034023|26110
L|4167034524|경기도 여주시 세종대왕면 백석리|백석리||L|20211230|4167034024|26110
L|4167034525|경기도 여주시 세종대왕면 내양리|내양리||L|20211230|4167034025|26110
L|4167034526|경기도 여주시 세종대왕면 용은리|용은리||L|20211230|4167034026|26110
L|4167034527|경기도 여주시 세종대왕면 매화리|매화리||L|20211230|4167034027|26110
L|4167034528|경기도 여주시 세종대왕면 양거리|양거리||L|20211230|4167034028|26110
L|4167034529|경기도 여주시 세종대왕면 마래리|마래리||L|20211230|4167034029|26110
L|4167034530|경기도 여주시 세종대왕면 광대리|광대리||L|20211230|4167034030|26110
L|4167034531|경기도 여주시 세종대왕면 오계리|오계리||L|20211230|4167034031|26110
L|4167034532|경기도 여주시 세종대왕면 매류리|매류리||L|20211230|4167034032|26110
L|4167034533|경기도 여주시 세종대왕면 신지리|신지리||L|20211230|4167034033|26110
L|4167035000|경기도 여주시 대신면|대신면||L|20130923|4173036000|26110
L|4167035021|경기도 여주시 대신면 후포리|후포리||L|20130923|4173036021|26110
L|4167035022|경기도 여주시 대신면 당산리|당산리||L|20130923|4173036022|26110
L|4167035023|경기도 여주시 대신면 가산리|가산리||L|20130923|4173036023|26110
L|4167035024|경기도 여주시 대신면 천남리|천남리||L|20130923|4173036024|26110
L|4167035025|경기도 여주시 대신면 하림리|하림리||L|20130923|4173036025|26110
L|4167035026|경기도 여주시 대신면 상구리|상구리||L|20130923|4173036026|26110
L|4167035027|경기도 여주시 대신면 장풍리|장풍리||L|20130923|4173036027|26110
L|4167035028|경기도 여주시 대신면 옥촌리|옥촌리||L|20130923|4173036028|26110
L|4167035029|경기도 여주시 대신면 윤촌리|윤촌리||L|20130923|4173036029|26110
L|4167035030|경기도 여주시 대신면 무촌리|무촌리||L|20130923|4173036030|26110
L|4167035031|경기도 여주시 대신면 도롱리|도롱리||L|20130923|4173036031|26110
L|4167035032|경기도 여주시 대신면 계림리|계림리||L|20130923|4173036032|26110
L|4167035033|경기도 여주시 대신면 송촌리|송촌리||L|20130923|4173036033|26110
L|4167035034|경기도 여주시 대신면 천서리|천서리||L|20130923|4173036034|26110
L|4167035035|경기도 여주시 대신면 당남리|당남리||L|20130923|4173036035|26110
L|4167035036|경기도 여주시 대신면 보통리|보통리||L|20130923|4173036036|26110
L|4167035037|경기도 여주시 대신면 율촌리|율촌리||L|20130923|4173036037|26110
L|4167035038|경기도 여주시 대신면 초현리|초현리||L|20130923|4173036038|26110
L|4167035039|경기도 여주시 대신면 양촌리|양촌리||L|20130923|4173036039|26110
L|4167036000|경기도 여주시 북내면|북내면||L|20130923|4173037000|26110
L|4167036021|경기도 여주시 북내면 당우리|당우리||L|20130923|4173037021|26110
L|4167036022|경기도 여주시 북내면 신남리|신남리||L|20130923|4173037022|26110
L|4167036023|경기도 여주시 북내면 외룡리|외룡리||L|20130923|4173037027|26110
L|4167036024|경기도 여주시 북내면 내룡리|내룡리||L|20130923|4173037028|26110
L|4167036025|경기도 여주시 북내면 상교리|상교리||L|20130923|4173037029|26110
L|4167036026|경기도 여주시 북내면 주암리|주암리||L|20130923|4173037030|26110
L|4167036027|경기도 여주시 북내면 서원리|서원리||L|20130923|4173037031|26110
L|4167036028|경기도 여주시 북내면 석우리|석우리||L|20130923|4173037032|26110
L|4167036029|경기도 여주시 북내면 덕산리|덕산리||L|20130923|4173037033|26110
L|4167036030|경기도 여주시 북내면 장암리|장암리||L|20130923|4173037034|26110
L|4167036031|경기도 여주시 북내면 중암리|중암리||L|20130923|4173037035|26110
L|4167036032|경기도 여주시 북내면 운촌리|운촌리||L|20130923|4173037036|26110
L|4167036033|경기도 여주시 북내면 신접리|신접리||L|20130923|4173037037|26110
L|4167036034|경기도 여주시 북내면 지내리|지내리||L|20130923|4173037038|26110
L|4167036035|경기도 여주시 북내면 가정리|가정리||L|20130923|4173037039|26110
L|4167037000|경기도 여주시 강천면|강천면||L|20130923|4173038000|26110
L|4167037021|경기도 여주시 강천면 간매리|간매리||L|20130923|4173038021|26110
L|4167037022|경기도 여주시 강천면 걸은리|걸은리||L|20130923|4173038022|26110
L|4167037023|경기도 여주시 강천면 이호리|이호리||L|20130923|4173038023|26110
L|4167037024|경기도 여주시 강천면 가야리|가야리||L|20130923|4173038024|26110
L|4167037025|경기도 여주시 강천면 적금리|적금리||L|20130923|4173038025|26110
L|4167037026|경기도 여주시 강천면 굴암리|굴암리||L|20130923|4173038026|26110
L|4167037027|경기도 여주시 강천면 강천리|강천리||L|20130923|4173038027|26110
L|4167037028|경기도 여주시 강천면 부평리|부평리||L|20130923|4173038028|26110
L|4167037029|경기도 여주시 강천면 도전리|도전리||L|20130923|4173038030|26110
L|4167038000|경기도 여주시 산북면|산북면||L|20130923|4173039000|26110
L|4167038021|경기도 여주시 산북면 상품리|상품리||L|20130923|4173039021|26110
L|4167038022|경기도 여주시 산북면 송현리|송현리||L|20130923|4173039022|26110
L|4167038023|경기도 여주시 산북면 후리|후리||L|20130923|4173039023|26110
L|4167038024|경기도 여주시 산북면 명품리|명품리||L|20130923|4173039024|26110
L|4167038025|경기도 여주시 산북면 주어리|주어리||L|20130923|4173039024|26110
L|4167038026|경기도 여주시 산북면 백자리|백자리||L|20130923|4173039025|26110
L|4167038027|경기도 여주시 산북면 용담리|용담리||L|20130923|4173039026|26110
L|4180000000|경기도 연천군|연천군||L|19880423|13180000|26110
L|4180025000|경기도 연천군 연천읍|연천읍||L|19880423|13180100|26110
L|4180025021|경기도 연천군 연천읍 차탄리|차탄리||L|19880423|13180101|26110
L|4180025022|경기도 연천군 연천읍 현가리|현가리||L|19880423|13180102|26110
L|4180025023|경기도 연천군 연천읍 상리|상리||L|19880423|13180103|26110
L|4180025024|경기도 연천군 연천읍 와초리|와초리||L|19880423|13180104|26110
L|4180025025|경기도 연천군 연천읍 옥산리|옥산리||L|19880423|13180105|26110
L|4180025026|경기도 연천군 연천읍 읍내리|읍내리||L|19880423|13180106|26110
L|4180025027|경기도 연천군 연천읍 동막리|동막리||L|19880423|13180107|26110
L|4180025028|경기도 연천군 연천읍 통현리|통현리||L|19880423|13180108|26110
L|4180025029|경기도 연천군 연천읍 고문리|고문리||L|19880423|13180109|26110
L|4180025030|경기도 연천군 연천읍 부곡리|부곡리||L|19890101|13180110|26110
L|4180025300|경기도 연천군 전곡읍|전곡읍||L|19880423|13180200|26110
L|4180025321|경기도 연천군 전곡읍 전곡리|전곡리||L|19880423|13180201|26110
L|4180025322|경기도 연천군 전곡읍 은대리|은대리||L|19880423|13180202|26110
L|4180025323|경기도 연천군 전곡읍 신답리|신답리||L|19880423|13180203|26110
L|4180025324|경기도 연천군 전곡읍 고능리|고능리||L|19880423|13180204|26110
L|4180025325|경기도 연천군 전곡읍 마포리|마포리||L|19880423|13180205|26110
L|4180025326|경기도 연천군 전곡읍 양원리|양원리||L|19880423|13180206|26110
L|4180025327|경기도 연천군 전곡읍 간파리|간파리||L|19880423|13180207|26110
L|4180025328|경기도 연천군 전곡읍 늘목리|늘목리||L|19880423|13180208|26110
L|4180031000|경기도 연천군 군남면|군남면||L|19880423|13180300|26110
L|4180031021|경기도 연천군 군남면 진상리|진상리||L|19880423|13180301|26110
L|4180031022|경기도 연천군 군남면 옥계리|옥계리||L|19880423|13180302|26110
L|4180031023|경기도 연천군 군남면 삼거리|삼거리||L|19880423|13180303|26110
L|4180031024|경기도 연천군 군남면 왕림리|왕림리||L|19880423|13180304|26110
L|4180031025|경기도 연천군 군남면 선곡리|선곡리||L|19880423|13180305|26110
L|4180031026|경기도 연천군 군남면 황지리|황지리||L|19880423|13180306|26110
L|4180031027|경기도 연천군 군남면 남계리|남계리||L|19880423|13180307|26110
L|4180032000|경기도 연천군 청산면|청산면||L|19880423|13180900|26110
L|4180032021|경기도 연천군 청산면 초성리|초성리||L|19880423|13180901|26110
L|4180032022|경기도 연천군 청산면 대전리|대전리||L|19880423|13180902|26110
L|4180032023|경기도 연천군 청산면 장탄리|장탄리||L|19880423|13180903|26110
L|4180032024|경기도 연천군 청산면 궁평리|궁평리||L|19880423|13180904|26110
L|4180032025|경기도 연천군 청산면 백의리|백의리||L|19880423|13180905|26110
L|4180033000|경기도 연천군 백학면|백학면||L|19880423|13180400|26110
L|4180033021|경기도 연천군 백학면 두일리|두일리||L|19880423|13180401|26110
L|4180033022|경기도 연천군 백학면 백령리|백령리||L|19880423|13180402|26110
L|4180033023|경기도 연천군 백학면 통구리|통구리||L|19880423|13180403|26110
L|4180033024|경기도 연천군 백학면 전동리|전동리||L|19880423|13180404|26110
L|4180033025|경기도 연천군 백학면 노곡리|노곡리||L|19880423|13180405|26110
L|4180033026|경기도 연천군 백학면 학곡리|학곡리||L|19880423|13180406|26110
L|4180033027|경기도 연천군 백학면 구미리|구미리||L|19880423|13180407|26110
L|4180033028|경기도 연천군 백학면 두현리|두현리||L|19880423|13180408|26110
L|4180033029|경기도 연천군 백학면 갈현리|갈현리||L|19880423|13180409|26110
L|4180033030|경기도 연천군 백학면 포춘리|포춘리||L|19880423|13180410|26110
L|4180033031|경기도 연천군 백학면 항동리|항동리||L|19880423|13180411|26110
L|4180033033|경기도 연천군 백학면 석주원리|석주원리||L|19880423|13180413|26110
L|4180033034|경기도 연천군 백학면 상리|상리||L|19880423|13180414|26110
L|4180033035|경기도 연천군 백학면 중리|중리||L|19880423|13180415|26110
L|4180033036|경기도 연천군 백학면 하리|하리||L|19880423|13180416|26110
L|4180033037|경기도 연천군 백학면 오음리|오음리||L|19880423|13180417|26110
L|4180033038|경기도 연천군 백학면 사시리|사시리||L|19880423|13180418|26110
L|4180033039|경기도 연천군 백학면 매현리|매현리||L|19880423|13180419|26110
L|4180033040|경기도 연천군 백학면 고읍리|고읍리||L|19880423|13180420|26110
L|4180033041|경기도 연천군 백학면 두매리|두매리||L|19880423|13180421|26110
L|4180033046|경기도 연천군 백학면 석장리|석장리||L|19880423|13180426|26110
L|4180034000|경기도 연천군 미산면|미산면||L|19880423|13180600|26110
L|4180034021|경기도 연천군 미산면 동이리|동이리||L|19880423|13180601|26110
L|4180034022|경기도 연천군 미산면 아미리|아미리||L|19880423|13180602|26110
L|4180034023|경기도 연천군 미산면 백석리|백석리||L|19880423|13180603|26110
L|4180034024|경기도 연천군 미산면 유촌리|유촌리||L|19880423|13180604|26110
L|4180034025|경기도 연천군 미산면 광동리|광동리||L|19880423|13180606|26110
L|4180034026|경기도 연천군 미산면 마전리|마전리||L|19880423|13180607|26110
L|4180034027|경기도 연천군 미산면 우정리|우정리||L|19880423|13180608|26110
L|4180034028|경기도 연천군 미산면 삼화리|삼화리||L|19880423|13180609|26110
L|4180035000|경기도 연천군 왕징면|왕징면||L|19880423|13180700|26110
L|4180035021|경기도 연천군 왕징면 무등리|무등리||L|19880423|13180701|26110
L|4180035022|경기도 연천군 왕징면 노동리|노동리||L|19880423|13180702|26110
L|4180035023|경기도 연천군 왕징면 북삼리|북삼리||L|19880423|13180703|26110
L|4180035024|경기도 연천군 왕징면 강내리|강내리||L|19880423|13180704|26110
L|4180035025|경기도 연천군 왕징면 강서리|강서리||L|19880423|13180705|26110
L|4180035026|경기도 연천군 왕징면 동중리|동중리||L|19880423|13180706|26110
L|4180035027|경기도 연천군 왕징면 고왕리|고왕리||L|19880423|13180707|26110
L|4180035028|경기도 연천군 왕징면 고잔상리|고잔상리||L|19880423|13180708|26110
L|4180035029|경기도 연천군 왕징면 고잔하리|고잔하리||L|19880423|13180709|26110
L|4180035030|경기도 연천군 왕징면 기곡리|기곡리||L|19880423|13180710|26110
L|4180035031|경기도 연천군 왕징면 작동리|작동리||L|19880423|13180711|26110
L|4180035032|경기도 연천군 왕징면 임강리|임강리||L|19880423|13180712|26110
L|4180035033|경기도 연천군 왕징면 오탄리|오탄리||L|19880423|13180713|26110
L|4180035034|경기도 연천군 왕징면 귀존리|귀존리||L|19880423|13180714|26110
L|4180035035|경기도 연천군 왕징면 고장리|고장리||L|19880423|13180715|26110
L|4180035036|경기도 연천군 왕징면 장학리|장학리||L|19880423|13180716|26110
L|4180035037|경기도 연천군 왕징면 가천리|가천리||L|19880423|13180717|26110
L|4180035038|경기도 연천군 왕징면 냉정리|냉정리||L|19880423|13180718|26110
L|4180036000|경기도 연천군 신서면|신서면||L|19880423|13180800|26110
L|4180036021|경기도 연천군 신서면 대광리|대광리||L|19880423|13180801|26110
L|4180036022|경기도 연천군 신서면 도신리|도신리||L|19880423|13180802|26110
L|4180036023|경기도 연천군 신서면 내산리|내산리||L|19880423|13180803|26110
L|4180036024|경기도 연천군 신서면 마전리|마전리||L|19880423|13180804|26110
L|4180036025|경기도 연천군 신서면 답곡리|답곡리||L|19880423|13180805|26110
L|4180036026|경기도 연천군 신서면 승양리|승양리||L|19880423|13180806|26110
L|4180036027|경기도 연천군 신서면 도밀리|도밀리||L|19880423|13180807|26110
L|4180036028|경기도 연천군 신서면 갈현리|갈현리||L|19880423|13180808|26110
L|4180036029|경기도 연천군 신서면 덕산리|덕산리||L|19880423|13180809|26110
L|4180036030|경기도 연천군 신서면 신현리|신현리||L|19880423|13180810|26110
L|4180037000|경기도 연천군 중면|중면||L|19990201|13180500|26110
L|4180037021|경기도 연천군 중면 삼곶리|삼곶리||L|19880423|13180501|26110
L|4180037022|경기도 연천군 중면 횡산리|횡산리||L|19880423|13180502|26110
L|4180037023|경기도 연천군 중면 중사리|중사리||L|19880423|13180503|26110
L|4180037024|경기도 연천군 중면 적거리|적거리||L|19880423|13180504|26110
L|4180037025|경기도 연천군 중면 마거리|마거리||L|19880423|13180505|26110
L|4180037026|경기도 연천군 중면 합수리|합수리||L|19880423|13180506|26110
L|4180037027|경기도 연천군 중면 적음리|적음리||L|19880423|13180507|26110
L|4180037028|경기도 연천군 중면 진곡리|진곡리||L|19880423|13180508|26110
L|4180037029|경기도 연천군 중면 어적산리|어적산리||L|19880423|13180509|26110
L|4180037030|경기도 연천군 중면 적동산리|적동산리||L|19880423|13180510|26110
L|4180037031|경기도 연천군 중면 도연리|도연리||L|19880423|13180511|26110
L|4180038000|경기도 연천군 장남면|장남면||L|19890401|13181000|26110
L|4180038021|경기도 연천군 장남면 원당리|원당리||L|19890401|13181001|26110
L|4180038022|경기도 연천군 장남면 자작리|자작리||L|19890401|13181002|26110
L|4180038023|경기도 연천군 장남면 판부리|판부리||L|19890401|13181003|26110
L|4180038024|경기도 연천군 장남면 반정리|반정리||L|19890401|13181004|26110
L|4180038025|경기도 연천군 장남면 고랑포리|고랑포리||L|19890401|13181005|26110
L|4182000000|경기도 가평군|가평군||L|19880423|13200000|26110
L|4182025000|경기도 가평군 가평읍|가평읍||L|19880423|13200100|26110
L|4182025021|경기도 가평군 가평읍 읍내리|읍내리||L|19880423|13200101|26110
L|4182025022|경기도 가평군 가평읍 대곡리|대곡리||L|19880423|13200102|26110
L|4182025023|경기도 가평군 가평읍 달전리|달전리||L|19880423|13200103|26110
L|4182025024|경기도 가평군 가평읍 하색리|하색리||L|19880423|13200104|26110
